Title,Topics
526_0,"Topic 6,Topic 37,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 7,Topic 8,Topic 9"
563_0,"Topic 6,Topic 45,Topic 46,Topic 26,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 7"
1136_0,"Topic 6,Topic 46,Topic 33,Topic 45,Topic 34,Topic 9,Topic 4,Topic 1,Topic 2,Topic 3"
1975_0,"Topic 6,Topic 33,Topic 14,Topic 24,Topic 22,Topic 46,Topic 28,Topic 36,Topic 42,Topic 1"
1173_0,"Topic 6,Topic 5,Topic 33,Topic 45,Topic 28,Topic 9,Topic 4,Topic 16,Topic 17,Topic 37"
1930_0,"Topic 6,Topic 33,Topic 19,Topic 4,Topic 45,Topic 5,Topic 38,Topic 8,Topic 28,Topic 21"
1988_0,"Topic 6,Topic 33,Topic 45,Topic 40,Topic 36,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5"
949_0,"Topic 6,Topic 33,Topic 25,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 7,Topic 8"
58_0,"Topic 6,Topic 33,Topic 17,Topic 21,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 7"
627_0,"Topic 6,Topic 33,Topic 37,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 7,Topic 8"
662_0,"Topic 6,Topic 5,Topic 26,Topic 1,Topic 2,Topic 3,Topic 4,Topic 7,Topic 8,Topic 9"
1237_0,"Topic 6,Topic 33,Topic 45,Topic 5,Topic 26,Topic 40,Topic 36,Topic 1,Topic 2,Topic 3"
1272_0,"Topic 33,Topic 45,Topic 6,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 7,Topic 8"
483_0,"Topic 33,Topic 6,Topic 46,Topic 3,Topic 1,Topic 2,Topic 4,Topic 5,Topic 7,Topic 8"
811_0,"Topic 6,Topic 33,Topic 45,Topic 40,Topic 9,Topic 20,Topic 44,Topic 25,Topic 1,Topic 2"
854_0,"Topic 6,Topic 33,Topic 45,Topic 9,Topic 47,Topic 40,Topic 26,Topic 46,Topic 43,Topic 17"
1442_0,"Topic 6,Topic 33,Topic 45,Topic 47,Topic 4,Topic 1,Topic 2,Topic 3,Topic 5,Topic 7"
1093_0,"Topic 6,Topic 33,Topic 45,Topic 34,Topic 28,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5"
1407_0,"Topic 45,Topic 33,Topic 6,Topic 44,Topic 46,Topic 4,Topic 29,Topic 28,Topic 2,Topic 42"
1895_0,"Topic 6,Topic 25,Topic 34,Topic 17,Topic 38,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5"
353_0,"Topic 6,Topic 45,Topic 33,Topic 9,Topic 39,Topic 5,Topic 28,Topic 18,Topic 17,Topic 40"
782_0,"Topic 33,Topic 6,Topic 39,Topic 45,Topic 12,Topic 9,Topic 42,Topic 46,Topic 36,Topic 27"
316_0,"Topic 6,Topic 33,Topic 45,Topic 23,Topic 32,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5"
3_0,"Topic 6,Topic 33,Topic 21,Topic 27,Topic 17,Topic 9,Topic 40,Topic 37,Topic 1,Topic 2"
1392_0,"Topic 33,Topic 6,Topic 36,Topic 45,Topic 40,Topic 29,Topic 17,Topic 1,Topic 2,Topic 3"
1743_0,"Topic 6,Topic 36,Topic 33,Topic 45,Topic 46,Topic 28,Topic 7,Topic 1,Topic 2,Topic 3"
1706_0,"Topic 33,Topic 6,Topic 45,Topic 17,Topic 46,Topic 4,Topic 32,Topic 5,Topic 10,Topic 3"
1868_0,"Topic 33,Topic 6,Topic 39,Topic 34,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 7"
1482_0,"Topic 6,Topic 15,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 7,Topic 8,Topic 9"
1810_0,"Topic 33,Topic 6,Topic 45,Topic 1,Topic 10,Topic 28,Topic 5,Topic 32,Topic 43,Topic 24"
1053_0,"Topic 6,Topic 33,Topic 45,Topic 40,Topic 36,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5"
1855_0,"Topic 33,Topic 5,Topic 45,Topic 34,Topic 22,Topic 1,Topic 2,Topic 3,Topic 4,Topic 6"
1016_0,"Topic 6,Topic 33,Topic 19,Topic 45,Topic 23,Topic 41,Topic 40,Topic 36,Topic 20,Topic 1"
443_0,"Topic 6,Topic 49,Topic 33,Topic 34,Topic 28,Topic 45,Topic 4,Topic 1,Topic 2,Topic 3"
406_0,"Topic 33,Topic 45,Topic 40,Topic 23,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6"
894_0,"Topic 6,Topic 33,Topic 12,Topic 18,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 7"
869_0,"Topic 6,Topic 45,Topic 46,Topic 32,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 7"
1352_0,"Topic 6,Topic 39,Topic 33,Topic 45,Topic 17,Topic 37,Topic 1,Topic 2,Topic 3,Topic 4"
1783_0,"Topic 6,Topic 33,Topic 4,Topic 44,Topic 45,Topic 1,Topic 2,Topic 3,Topic 5,Topic 7"
1317_0,"Topic 33,Topic 6,Topic 45,Topic 9,Topic 28,Topic 7,Topic 39,Topic 44,Topic 8,Topic 29"
393_0,"Topic 33,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8,Topic 9"
742_0,"Topic 33,Topic 6,Topic 24,Topic 25,Topic 15,Topic 9,Topic 40,Topic 36,Topic 46,Topic 1"
707_0,"Topic 6,Topic 45,Topic 33,Topic 40,Topic 47,Topic 39,Topic 4,Topic 1,Topic 2,Topic 3"
1527_0,"Topic 6,Topic 33,Topic 8,Topic 45,Topic 40,Topic 17,Topic 37,Topic 44,Topic 36,Topic 10"
1562_0,"Topic 6,Topic 45,Topic 33,Topic 5,Topic 46,Topic 1,Topic 9,Topic 29,Topic 2,Topic 3"
137_0,"Topic 33,Topic 17,Topic 5,Topic 45,Topic 1,Topic 2,Topic 3,Topic 4,Topic 6,Topic 7"
974_0,"Topic 6,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 7,Topic 8,Topic 9,Topic 10"
172_0,"Topic 33,Topic 6,Topic 4,Topic 45,Topic 32,Topic 1,Topic 2,Topic 3,Topic 5,Topic 7"
931_0,"Topic 6,Topic 33,Topic 45,Topic 22,Topic 37,Topic 28,Topic 38,Topic 4,Topic 1,Topic 2"
20_0,"Topic 6,Topic 33,Topic 5,Topic 32,Topic 46,Topic 18,Topic 44,Topic 39,Topic 1,Topic 2"
65_0,"Topic 6,Topic 33,Topic 45,Topic 37,Topic 40,Topic 24,Topic 19,Topic 23,Topic 9,Topic 36"
1626_0,"Topic 6,Topic 31,Topic 33,Topic 8,Topic 47,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5"
1663_0,"Topic 6,Topic 33,Topic 37,Topic 1,Topic 45,Topic 28,Topic 2,Topic 3,Topic 4,Topic 5"
98_0,"Topic 6,Topic 40,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 7,Topic 8,Topic 9"
236_0,"Topic 6,Topic 33,Topic 1,Topic 45,Topic 39,Topic 9,Topic 47,Topic 41,Topic 2,Topic 3"
273_0,"Topic 45,Topic 6,Topic 24,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 7,Topic 8"
989_0,"Topic 33,Topic 6,Topic 4,Topic 45,Topic 34,Topic 25,Topic 29,Topic 1,Topic 2,Topic 3"
1948_0,"Topic 6,Topic 32,Topic 33,Topic 34,Topic 19,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5"
1376_0,"Topic 6,Topic 33,Topic 10,Topic 28,Topic 39,Topic 22,Topic 1,Topic 2,Topic 3,Topic 4"
1333_0,"Topic 33,Topic 6,Topic 20,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 7,Topic 8"
766_0,"Topic 33,Topic 45,Topic 16,Topic 34,Topic 5,Topic 1,Topic 2,Topic 3,Topic 4,Topic 6"
2000_0,"Topic 33,Topic 6,Topic 31,Topic 45,Topic 36,Topic 4,Topic 34,Topic 40,Topic 42,Topic 39"
723_0,"Topic 6,Topic 40,Topic 5,Topic 1,Topic 2,Topic 3,Topic 4,Topic 7,Topic 8,Topic 9"
808_0,"Topic 6,Topic 12,Topic 33,Topic 45,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 7"
1834_0,"Topic 33,Topic 45,Topic 6,Topic 17,Topic 10,Topic 28,Topic 46,Topic 1,Topic 2,Topic 3"
1077_0,"Topic 6,Topic 33,Topic 43,Topic 45,Topic 34,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5"
1871_0,"Topic 33,Topic 6,Topic 5,Topic 39,Topic 40,Topic 45,Topic 47,Topic 10,Topic 17,Topic 48"
1032_0,"Topic 33,Topic 14,Topic 6,Topic 47,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 7"
467_0,"Topic 6,Topic 33,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 7,Topic 8,Topic 9"
422_0,"Topic 6,Topic 33,Topic 16,Topic 9,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 7"
1929_0,"Topic 6,Topic 33,Topic 36,Topic 19,Topic 45,Topic 1,Topic 32,Topic 38,Topic 24,Topic 2"
1602_0,"Topic 33,Topic 40,Topic 6,Topic 39,Topic 45,Topic 44,Topic 9,Topic 1,Topic 17,Topic 26"
1296_0,"Topic 33,Topic 6,Topic 24,Topic 45,Topic 9,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5"
1647_0,"Topic 6,Topic 5,Topic 34,Topic 1,Topic 2,Topic 3,Topic 4,Topic 7,Topic 8,Topic 9"
212_0,"Topic 6,Topic 33,Topic 37,Topic 40,Topic 39,Topic 45,Topic 1,Topic 2,Topic 3,Topic 4"
257_0,"Topic 6,Topic 33,Topic 45,Topic 34,Topic 5,Topic 9,Topic 43,Topic 15,Topic 1,Topic 2"
686_0,"Topic 33,Topic 6,Topic 25,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 7,Topic 8"
41_0,"Topic 33,Topic 6,Topic 32,Topic 40,Topic 14,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5"
1503_0,"Topic 6,Topic 33,Topic 45,Topic 16,Topic 29,Topic 15,Topic 24,Topic 1,Topic 2,Topic 3"
1991_0,"Topic 33,Topic 22,Topic 6,Topic 31,Topic 40,Topic 38,Topic 10,Topic 1,Topic 2,Topic 3"
1546_0,"Topic 6,Topic 33,Topic 45,Topic 9,Topic 36,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5"
1197_0,"Topic 6,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 7,Topic 8,Topic 9,Topic 10"
113_0,"Topic 6,Topic 22,Topic 33,Topic 28,Topic 40,Topic 34,Topic 36,Topic 31,Topic 32,Topic 1"
950_0,"Topic 6,Topic 33,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 7,Topic 8,Topic 9"
587_0,"Topic 33,Topic 6,Topic 32,Topic 34,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 7"
156_0,"Topic 33,Topic 6,Topic 49,Topic 45,Topic 34,Topic 22,Topic 26,Topic 9,Topic 5,Topic 38"
915_0,"Topic 6,Topic 33,Topic 45,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 7,Topic 8"
603_0,"Topic 33,Topic 6,Topic 10,Topic 39,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 7"
297_0,"Topic 6,Topic 33,Topic 10,Topic 45,Topic 17,Topic 1,Topic 15,Topic 2,Topic 3,Topic 4"
39_0,"Topic 33,Topic 6,Topic 32,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 7,Topic 8"
646_0,"Topic 6,Topic 46,Topic 34,Topic 33,Topic 4,Topic 1,Topic 2,Topic 3,Topic 5,Topic 7"
1213_0,"Topic 33,Topic 6,Topic 1,Topic 45,Topic 17,Topic 32,Topic 2,Topic 3,Topic 4,Topic 5"
1256_0,"Topic 6,Topic 33,Topic 45,Topic 5,Topic 22,Topic 1,Topic 2,Topic 3,Topic 4,Topic 7"
1687_0,"Topic 6,Topic 15,Topic 45,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 7,Topic 8"
928_0,"Topic 6,Topic 33,Topic 45,Topic 34,Topic 1,Topic 16,Topic 5,Topic 2,Topic 3,Topic 4"
502_0,"Topic 6,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 7,Topic 8,Topic 9,Topic 10"
990_0,"Topic 6,Topic 33,Topic 15,Topic 9,Topic 39,Topic 14,Topic 30,Topic 1,Topic 2,Topic 3"
547_0,"Topic 6,Topic 33,Topic 32,Topic 1,Topic 45,Topic 40,Topic 2,Topic 3,Topic 4,Topic 5"
196_0,"Topic 6,Topic 33,Topic 45,Topic 39,Topic 1,Topic 25,Topic 18,Topic 44,Topic 2,Topic 3"
1112_0,"Topic 6,Topic 33,Topic 5,Topic 45,Topic 34,Topic 28,Topic 11,Topic 46,Topic 21,Topic 41"
1951_0,"Topic 6,Topic 33,Topic 19,Topic 45,Topic 15,Topic 26,Topic 39,Topic 37,Topic 1,Topic 2"
1586_0,"Topic 40,Topic 33,Topic 6,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 7,Topic 8"
1157_0,"Topic 6,Topic 35,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 7,Topic 8,Topic 9"
1914_0,"Topic 6,Topic 33,Topic 40,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 7,Topic 8"
81_0,"Topic 33,Topic 6,Topic 40,Topic 45,Topic 4,Topic 7,Topic 39,Topic 23,Topic 17,Topic 1"
1809_0,"Topic 45,Topic 6,Topic 33,Topic 42,Topic 28,Topic 4,Topic 8,Topic 1,Topic 2,Topic 3"
377_0,"Topic 6,Topic 33,Topic 45,Topic 39,Topic 37,Topic 34,Topic 25,Topic 46,Topic 16,Topic 27"
332_0,"Topic 6,Topic 33,Topic 23,Topic 45,Topic 46,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5"
1767_0,"Topic 6,Topic 33,Topic 46,Topic 36,Topic 45,Topic 1,Topic 16,Topic 2,Topic 3,Topic 4"
1722_0,"Topic 33,Topic 6,Topic 45,Topic 32,Topic 25,Topic 17,Topic 22,Topic 37,Topic 29,Topic 42"
835_0,"Topic 33,Topic 6,Topic 45,Topic 28,Topic 29,Topic 44,Topic 14,Topic 1,Topic 2,Topic 3"
870_0,"Topic 6,Topic 33,Topic 46,Topic 36,Topic 45,Topic 23,Topic 5,Topic 34,Topic 40,Topic 37"
1466_0,"Topic 6,Topic 33,Topic 45,Topic 8,Topic 37,Topic 22,Topic 2,Topic 42,Topic 29,Topic 1"
1423_0,"Topic 6,Topic 45,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 7,Topic 8,Topic 9"
1678_0,"Topic 33,Topic 6,Topic 37,Topic 45,Topic 43,Topic 28,Topic 3,Topic 24,Topic 4,Topic 38"
268_0,"Topic 6,Topic 45,Topic 32,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 7,Topic 8"
83_0,"Topic 33,Topic 6,Topic 9,Topic 40,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 7"
500_0,"Topic 6,Topic 33,Topic 45,Topic 28,Topic 3,Topic 9,Topic 22,Topic 14,Topic 41,Topic 17"
992_0,"Topic 33,Topic 6,Topic 4,Topic 45,Topic 25,Topic 43,Topic 26,Topic 39,Topic 9,Topic 29"
545_0,"Topic 6,Topic 33,Topic 12,Topic 45,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 7"
194_0,"Topic 6,Topic 33,Topic 45,Topic 14,Topic 40,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5"
1110_0,"Topic 33,Topic 6,Topic 1,Topic 45,Topic 12,Topic 42,Topic 5,Topic 8,Topic 44,Topic 15"
1953_0,"Topic 6,Topic 33,Topic 19,Topic 29,Topic 5,Topic 1,Topic 2,Topic 3,Topic 4,Topic 7"
1584_0,"Topic 33,Topic 40,Topic 45,Topic 36,Topic 16,Topic 46,Topic 5,Topic 26,Topic 43,Topic 21"
1155_0,"Topic 6,Topic 33,Topic 45,Topic 9,Topic 8,Topic 44,Topic 37,Topic 1,Topic 2,Topic 3"
1916_0,"Topic 33,Topic 6,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 7,Topic 8,Topic 9"
1579_0,"Topic 45,Topic 6,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 7,Topic 8,Topic 9"
169_0,"Topic 33,Topic 6,Topic 4,Topic 32,Topic 12,Topic 26,Topic 15,Topic 1,Topic 2,Topic 3"
601_0,"Topic 10,Topic 33,Topic 6,Topic 45,Topic 23,Topic 16,Topic 9,Topic 1,Topic 2,Topic 3"
295_0,"Topic 33,Topic 22,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8"
644_0,"Topic 6,Topic 14,Topic 1,Topic 28,Topic 2,Topic 3,Topic 4,Topic 5,Topic 7,Topic 8"
1211_0,"Topic 6,Topic 33,Topic 17,Topic 45,Topic 1,Topic 44,Topic 2,Topic 3,Topic 4,Topic 5"
1254_0,"Topic 33,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8,Topic 9"
1685_0,"Topic 33,Topic 6,Topic 41,Topic 15,Topic 16,Topic 45,Topic 43,Topic 7,Topic 23,Topic 1"
837_0,"Topic 6,Topic 4,Topic 33,Topic 31,Topic 1,Topic 2,Topic 3,Topic 5,Topic 7,Topic 8"
872_0,"Topic 33,Topic 6,Topic 22,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 7,Topic 8"
1464_0,"Topic 6,Topic 5,Topic 1,Topic 2,Topic 3,Topic 4,Topic 7,Topic 8,Topic 9,Topic 10"
1421_0,"Topic 6,Topic 33,Topic 45,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 7,Topic 8"
1798_0,"Topic 6,Topic 33,Topic 45,Topic 4,Topic 46,Topic 36,Topic 30,Topic 1,Topic 2,Topic 3"
1349_0,"Topic 6,Topic 35,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 7,Topic 8,Topic 9"
759_0,"Topic 6,Topic 33,Topic 16,Topic 45,Topic 40,Topic 39,Topic 9,Topic 44,Topic 5,Topic 27"
388_0,"Topic 6,Topic 33,Topic 45,Topic 36,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 7"
375_0,"Topic 6,Topic 33,Topic 36,Topic 12,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 7"
330_0,"Topic 6,Topic 18,Topic 45,Topic 39,Topic 1,Topic 34,Topic 27,Topic 2,Topic 3,Topic 4"
1765_0,"Topic 6,Topic 36,Topic 15,Topic 46,Topic 20,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5"
1720_0,"Topic 6,Topic 33,Topic 9,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 7,Topic 8"
1048_0,"Topic 6,Topic 33,Topic 42,Topic 45,Topic 39,Topic 5,Topic 49,Topic 10,Topic 20,Topic 1"
1499_0,"Topic 6,Topic 33,Topic 17,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 7,Topic 8"
458_0,"Topic 33,Topic 6,Topic 45,Topic 7,Topic 34,Topic 39,Topic 1,Topic 2,Topic 3,Topic 4"
799_0,"Topic 6,Topic 39,Topic 33,Topic 34,Topic 8,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5"
348_0,"Topic 6,Topic 33,Topic 16,Topic 28,Topic 47,Topic 5,Topic 1,Topic 2,Topic 3,Topic 4"
1758_0,"Topic 6,Topic 33,Topic 22,Topic 36,Topic 19,Topic 46,Topic 1,Topic 2,Topic 3,Topic 4"
1389_0,"Topic 6,Topic 33,Topic 36,Topic 45,Topic 9,Topic 37,Topic 28,Topic 4,Topic 35,Topic 18"
1836_0,"Topic 6,Topic 33,Topic 5,Topic 45,Topic 17,Topic 39,Topic 46,Topic 29,Topic 1,Topic 2"
1075_0,"Topic 33,Topic 34,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8"
1873_0,"Topic 33,Topic 6,Topic 45,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 7,Topic 8"
1030_0,"Topic 6,Topic 33,Topic 46,Topic 43,Topic 10,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5"
465_0,"Topic 6,Topic 39,Topic 7,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 8,Topic 9"
420_0,"Topic 33,Topic 6,Topic 27,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 7,Topic 8"
498_0,"Topic 6,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 7,Topic 8,Topic 9,Topic 10"
1088_0,"Topic 6,Topic 33,Topic 39,Topic 17,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 7"
1459_0,"Topic 33,Topic 6,Topic 4,Topic 45,Topic 1,Topic 2,Topic 3,Topic 5,Topic 7,Topic 8"
1374_0,"Topic 6,Topic 33,Topic 32,Topic 44,Topic 37,Topic 24,Topic 1,Topic 2,Topic 3,Topic 4"
1331_0,"Topic 33,Topic 6,Topic 43,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 7,Topic 8"
764_0,"Topic 33,Topic 6,Topic 16,Topic 28,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 7"
721_0,"Topic 33,Topic 6,Topic 40,Topic 45,Topic 34,Topic 1,Topic 22,Topic 4,Topic 44,Topic 43"
1501_0,"Topic 6,Topic 33,Topic 45,Topic 15,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 7"
1993_0,"Topic 6,Topic 45,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 7,Topic 8,Topic 9"
1544_0,"Topic 33,Topic 9,Topic 6,Topic 40,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 7"
1195_0,"Topic 33,Topic 6,Topic 45,Topic 28,Topic 29,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5"
111_0,"Topic 6,Topic 33,Topic 18,Topic 22,Topic 45,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5"
952_0,"Topic 6,Topic 9,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 7,Topic 8,Topic 10"
585_0,"Topic 6,Topic 33,Topic 3,Topic 34,Topic 32,Topic 1,Topic 2,Topic 4,Topic 5,Topic 7"
154_0,"Topic 6,Topic 33,Topic 49,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 7,Topic 8"
917_0,"Topic 33,Topic 6,Topic 45,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 7,Topic 8"
679_0,"Topic 6,Topic 33,Topic 45,Topic 5,Topic 25,Topic 18,Topic 12,Topic 1,Topic 9,Topic 2"
43_0,"Topic 6,Topic 33,Topic 29,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 7,Topic 8"
1269_0,"Topic 6,Topic 33,Topic 45,Topic 22,Topic 5,Topic 50,Topic 1,Topic 2,Topic 3,Topic 4"
1600_0,"Topic 40,Topic 33,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8"
1294_0,"Topic 33,Topic 6,Topic 45,Topic 3,Topic 9,Topic 46,Topic 4,Topic 5,Topic 16,Topic 24"
1645_0,"Topic 6,Topic 33,Topic 5,Topic 45,Topic 20,Topic 1,Topic 2,Topic 3,Topic 4,Topic 7"
210_0,"Topic 33,Topic 6,Topic 37,Topic 45,Topic 5,Topic 27,Topic 15,Topic 22,Topic 28,Topic 32"
255_0,"Topic 6,Topic 45,Topic 33,Topic 47,Topic 21,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5"
684_0,"Topic 6,Topic 25,Topic 33,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 7,Topic 8"
578_0,"Topic 6,Topic 33,Topic 10,Topic 39,Topic 45,Topic 41,Topic 1,Topic 2,Topic 3,Topic 4"
1168_0,"Topic 6,Topic 33,Topic 45,Topic 12,Topic 5,Topic 9,Topic 1,Topic 2,Topic 3,Topic 4"
1350_0,"Topic 6,Topic 45,Topic 14,Topic 4,Topic 1,Topic 2,Topic 3,Topic 5,Topic 7,Topic 8"
1781_0,"Topic 6,Topic 4,Topic 33,Topic 45,Topic 1,Topic 2,Topic 3,Topic 5,Topic 7,Topic 8"
1315_0,"Topic 33,Topic 6,Topic 9,Topic 36,Topic 1,Topic 5,Topic 3,Topic 11,Topic 25,Topic 39"
391_0,"Topic 33,Topic 6,Topic 45,Topic 36,Topic 46,Topic 19,Topic 39,Topic 1,Topic 24,Topic 34"
740_0,"Topic 33,Topic 6,Topic 17,Topic 10,Topic 20,Topic 9,Topic 1,Topic 2,Topic 3,Topic 4"
705_0,"Topic 6,Topic 33,Topic 40,Topic 5,Topic 1,Topic 2,Topic 3,Topic 4,Topic 7,Topic 8"
1438_0,"Topic 6,Topic 33,Topic 32,Topic 45,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 7"
1480_0,"Topic 6,Topic 15,Topic 9,Topic 16,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 7"
1812_0,"Topic 33,Topic 6,Topic 45,Topic 10,Topic 22,Topic 40,Topic 32,Topic 28,Topic 1,Topic 46"
1051_0,"Topic 6,Topic 33,Topic 45,Topic 9,Topic 25,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5"
1857_0,"Topic 6,Topic 33,Topic 5,Topic 46,Topic 1,Topic 2,Topic 3,Topic 4,Topic 7,Topic 8"
1014_0,"Topic 33,Topic 6,Topic 23,Topic 45,Topic 15,Topic 41,Topic 5,Topic 14,Topic 1,Topic 2"
441_0,"Topic 6,Topic 33,Topic 45,Topic 40,Topic 9,Topic 46,Topic 34,Topic 36,Topic 3,Topic 39"
404_0,"Topic 6,Topic 17,Topic 33,Topic 45,Topic 23,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5"
896_0,"Topic 33,Topic 39,Topic 18,Topic 37,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6"
329_0,"Topic 6,Topic 34,Topic 45,Topic 33,Topic 39,Topic 40,Topic 1,Topic 2,Topic 3,Topic 4"
1739_0,"Topic 33,Topic 6,Topic 45,Topic 1,Topic 44,Topic 22,Topic 38,Topic 32,Topic 40,Topic 28"
519_0,"Topic 6,Topic 45,Topic 37,Topic 15,Topic 32,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5"
1109_0,"Topic 33,Topic 6,Topic 1,Topic 45,Topic 5,Topic 42,Topic 40,Topic 10,Topic 34,Topic 32"
1624_0,"Topic 6,Topic 33,Topic 37,Topic 44,Topic 45,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5"
1661_0,"Topic 6,Topic 37,Topic 34,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 7,Topic 8"
234_0,"Topic 6,Topic 33,Topic 42,Topic 1,Topic 45,Topic 47,Topic 2,Topic 3,Topic 4,Topic 5"
271_0,"Topic 45,Topic 6,Topic 33,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 7,Topic 8"
22_0,"Topic 6,Topic 33,Topic 40,Topic 17,Topic 45,Topic 34,Topic 46,Topic 1,Topic 30,Topic 42"
